Date,High,Low,Open,Close,Volume,Adj Close
2019-03-05,138.74000549316406,137.55999755859375,138.3699951171875,137.8800048828125,4250300.0,134.67459106445312
2019-03-06,138.38999938964844,136.72000122070312,138.1199951171875,136.97999572753906,2768300.0,133.79550170898438
2019-03-07,136.88999938964844,134.6300048828125,136.61000061035156,135.36000061035156,4358800.0,132.2131805419922
2019-03-08,135.24000549316406,133.5800018310547,134.2100067138672,135.08999633789062,3773600.0,131.94943237304688
2019-03-11,137.72999572753906,135.83999633789062,136.02999877929688,137.7100067138672,3939300.0,134.508544921875
2019-03-12,139.6999969482422,137.86000061035156,138.52000427246094,138.27999877929688,3954700.0,135.06527709960938
2019-03-13,139.32000732421875,137.85000610351562,138.0500030517578,138.55999755859375,3173200.0,135.33877563476562
2019-03-14,138.94000244140625,138.05999755859375,138.50999450683594,138.7899932861328,2738600.0,135.5634307861328
2019-03-15,140.3300018310547,139.22999572753906,139.3699951171875,139.42999267578125,7153700.0,136.18853759765625
2019-03-18,140.3699951171875,138.72000122070312,139.8300018310547,140.2100067138672,3268500.0,136.95042419433594
2019-03-19,141.6999969482422,140.0,140.9600067138672,140.49000549316406,3482300.0,137.22390747070312
2019-03-20,140.6999969482422,138.97999572753906,140.52999877929688,139.60000610351562,3649500.0,136.3546142578125
2019-03-21,142.1199951171875,138.8800048828125,139.10000610351562,141.44000244140625,3605400.0,138.15182495117188
2019-03-22,141.44000244140625,138.89999389648438,140.97000122070312,139.4499969482422,3877200.0,136.2080841064453
2019-03-25,139.91000366210938,138.35000610351562,139.05999755859375,139.17999267578125,2839800.0,135.94435119628906
2019-03-26,141.02000427246094,139.4199981689453,139.92999267578125,140.22000122070312,2553700.0,136.96018981933594
2019-03-27,140.49000549316406,138.39999389648438,140.41000366210938,139.24000549316406,3098200.0,136.0029754638672
2019-03-28,140.44000244140625,139.10000610351562,139.91000366210938,139.9199981689453,2663900.0,136.6671600341797
2019-03-29,141.22000122070312,140.14999389648438,140.5,141.10000610351562,3101400.0,137.81973266601562
2019-04-01,143.41000366210938,141.50999450683594,141.50999450683594,143.3000030517578,3984300.0,139.9685821533203
2019-04-02,143.9499969482422,142.60000610351562,143.35000610351562,143.0,2404800.0,139.67555236816406
2019-04-03,144.22000122070312,143.00999450683594,143.64999389648438,143.6300048828125,2681200.0,140.29090881347656
2019-04-04,144.13999938964844,142.5399932861328,143.6199951171875,142.77999877929688,2771100.0,139.46066284179688
2019-04-05,143.5,142.4600067138672,143.2899932861328,143.27999877929688,2731800.0,139.9490509033203
2019-04-08,143.4199981689453,142.8699951171875,143.02000427246094,143.38999938964844,2118200.0,140.05648803710938
2019-04-09,142.9499969482422,141.83999633789062,142.66000366210938,142.11000061035156,3038500.0,138.80625915527344
2019-04-10,143.5,141.97999572753906,142.1999969482422,143.02000427246094,2678000.0,139.69509887695312
2019-04-11,144.11000061035156,143.02999877929688,143.8000030517578,143.77999877929688,2942000.0,140.4374237060547
2019-04-12,144.44000244140625,143.6999969482422,144.25999450683594,144.35000610351562,2898900.0,140.99417114257812
2019-04-15,144.4600067138672,143.27000427246094,144.39999389648438,143.89999389648438,3603200.0,140.55462646484375
2019-04-16,145.38999938964844,144.02000427246094,144.39999389648438,145.13999938964844,6301700.0,141.76580810546875
2019-04-17,141.97999572753906,136.25999450683594,137.3699951171875,139.11000061035156,12525700.0,135.87599182128906
2019-04-18,140.49000549316406,138.6999969482422,139.0,140.3300018310547,4960000.0,137.067626953125
2019-04-22,140.55999755859375,138.47999572753906,139.4199981689453,138.88999938964844,4494000.0,135.66110229492188
2019-04-23,140.9199981689453,138.94000244140625,139.14999389648438,140.44000244140625,4462200.0,137.17506408691406
2019-04-24,141.30999755859375,139.77999877929688,140.60000610351562,139.9499969482422,2774900.0,136.6964569091797
2019-04-25,139.75,137.7100067138672,139.6999969482422,138.6300048828125,2910100.0,135.4071502685547
2019-04-26,139.88999938964844,138.80999755859375,139.33999633789062,139.44000244140625,2319800.0,136.1983184814453
2019-04-29,139.6300048828125,138.80999755859375,139.14999389648438,139.0500030517578,2958300.0,135.8173828125
2019-04-30,140.44000244140625,138.67999267578125,139.11000061035156,140.27000427246094,4638800.0,137.00901794433594
2019-05-01,141.80999755859375,140.1699981689453,140.5500030517578,140.55999755859375,3053700.0,137.2922821044922
2019-05-02,141.27999877929688,139.41000366210938,140.5,139.58999633789062,3541400.0,136.34481811523438
2019-05-03,141.0,139.6300048828125,139.6999969482422,140.25,2579900.0,136.98948669433594
2019-05-06,140.69000244140625,137.89999389648438,138.3000030517578,140.3800048828125,2793300.0,137.11647033691406
2019-05-07,139.50999450683594,136.19000244140625,139.14999389648438,137.63999938964844,4726800.0,134.44017028808594
2019-05-08,138.6999969482422,137.1300048828125,137.77000427246094,138.0,3818900.0,134.7917938232422
2019-05-09,135.5800018310547,133.02999877929688,134.88999938964844,135.33999633789062,4192700.0,133.76390075683594
2019-05-10,135.75,132.4199981689453,134.8800048828125,135.32000732421875,3977600.0,133.744140625
2019-05-13,133.57000732421875,130.9600067138672,133.27999877929688,131.4199981689453,4958000.0,129.88955688476562
2019-05-14,134.32000732421875,131.67999267578125,131.82000732421875,133.30999755859375,3280400.0,131.75753784179688
2019-05-15,134.58999633789062,132.3699951171875,132.58999633789062,134.39999389648438,2551000.0,132.83485412597656
2019-05-16,136.11000061035156,134.63999938964844,134.74000549316406,135.8800048828125,3017300.0,134.29762268066406
2019-05-17,135.41000366210938,133.94000244140625,134.67999267578125,134.32000732421875,2619100.0,132.75579833984375
2019-05-20,135.42999267578125,132.92999267578125,133.52999877929688,135.1199951171875,3264500.0,133.5464630126953
2019-05-21,137.05999755859375,135.7899932861328,136.1199951171875,136.4499969482422,2503500.0,134.86097717285156
2019-05-22,136.75,135.7100067138672,136.0,136.35000610351562,1849800.0,134.76214599609375
2019-05-23,135.1300048828125,130.44000244140625,135.1300048828125,132.38999938964844,5343400.0,130.8482666015625
2019-05-24,134.25,131.58999633789062,133.52999877929688,132.27999877929688,2596100.0,130.7395477294922
2019-05-28,132.63999938964844,130.27000427246094,132.1300048828125,130.4600067138672,4908800.0,128.9407501220703
2019-05-29,130.27999877929688,128.32000732421875,130.0,129.69000244140625,3679000.0,128.17970275878906
2019-05-30,129.97000122070312,128.92999267578125,129.74000549316406,129.57000732421875,2741900.0,128.0611114501953
2019-05-31,128.44000244140625,126.8499984741211,128.44000244140625,126.98999786376953,3539300.0,125.51114654541016
